client_id,age,anciennete_mois,conso_data_go,minutes_appel,nb_sms,facture_mensuelle,nb_reclamations,churn
2216,65,77,4.5,130,16,7900,1,0
2217,53,14,9.8,449,129,26800,2,0
2218,35,57,2.4,64,27,6000,1,0
2219,66,52,3.2,58,21,3800,1,0
2220,39,4,5.4,133,18,15300,0,0
2221,20,52,17.4,112,96,30400,2,1
2222,26,18,31.4,516,105,64700,0,1
2223,29,47,6.6,138,14,15600,3,0
2224,44,65,4.7,100,18,10200,1,0
2225,58,74,31.2,183,99,53900,2,0
2226,48,38,6.7,130,27,15300,2,0
2227,51,38,26.1,150,41,42900,0,0
2228,35,24,25.1,104,58,38400,6,1
2229,39,42,4.2,58,43,7600,4,1
2230,33,30,51.5,730,122,98000,0,0
2231,34,4,18.6,188,93,35500,2,1
2232,38,13,30.0,109,75,46400,0,0
2233,32,74,3.7,64,38,6800,0,0
2234,37,68,26.8,577,124,54800,0,0
2235,39,19,4.3,73,15,7600,5,1
2236,50,55,23.4,143,41,38000,1,0
2237,38,49,5.8,118,22,14300,2,1
2238,60,53,3.2,147,42,9000,1,0
2239,48,15,5.1,119,24,13200,1,1
2240,66,14,23.7,150,39,39600,4,1
2241,60,41,4.7,84,34,9000,0,0
2242,39,90,22.3,151,72,37100,4,0
2243,37,53,31.6,153,68,54600,1,0
2244,38,35,3.6,59,27,6100,0,0
2245,32,33,3.9,396,51,14900,3,0
2246,54,13,5.0,56,37,10200,1,0
2247,62,54,16.9,100,57,25400,2,0
2248,64,47,9.6,475,125,26900,4,0
2249,24,13,5.1,567,84,25400,1,1
2250,53,56,2.0,123,47,7000,1,0
2251,38,72,6.1,74,14,10800,2,0
2252,57,88,2.5,116,47,9600,3,0
2253,19,26,5.5,110,44,8200,1,0
2254,49,80,32.1,197,79,56400,3,1
2255,64,8,53.3,526,118,91900,1,1
2256,26,52,17.0,150,62,28200,1,0
2257,66,1,3.3,305,56,15800,2,1
2258,53,92,3.9,85,17,6600,1,0
2259,37,68,38.8,519,154,72500,1,0
2260,43,40,29.1,113,90,44600,0,0
2261,20,64,6.7,72,34,12500,2,0
2262,43,76,2.8,142,25,8300,0,0
2263,61,23,4.2,69,23,7900,5,0
2264,63,9,5.6,117,36,13300,2,1
2265,40,7,50.1,570,96,89700,1,0
2266,61,29,7.8,408,124,24000,4,1
2267,39,65,3.8,118,11,8000,0,0
2268,42,69,6.7,466,75,24500,1,0
2269,22,15,23.2,155,89,35400,0,0
2270,61,6,2.4,126,30,6200,2,1
2271,49,34,31.1,617,177,63800,1,0
2272,37,68,5.4,72,44,9800,0,0
2273,44,59,33.2,195,92,55300,3,1
2274,60,86,22.1,139,53,38200,0,0
2275,44,64,20.6,192,81,41100,4,1
2276,68,1,28.7,518,83,58200,3,1
2277,42,62,9.3,426,124,23400,0,0
2278,28,22,2.7,66,50,4400,3,1
2279,37,27,4.4,531,126,20900,5,1
2280,43,62,33.7,124,76,55300,4,1
2281,69,57,3.4,95,26,6800,1,0
2282,37,32,23.2,132,83,39300,1,0
2283,38,95,3.5,61,21,5200,0,0
2284,22,29,3.6,580,104,18600,1,0
2285,18,65,3.4,57,24,6300,0,0
2286,23,58,6.5,118,36,15500,1,0
2287,37,17,38.7,616,112,72500,0,0
2288,67,14,3.3,122,33,6700,1,0
2289,62,50,7.9,321,80,22300,5,1
2290,19,63,31.2,588,143,63700,0,0
2291,52,86,4.9,574,139,23100,3,1
2292,27,92,39.5,661,171,81000,0,0
2293,20,85,4.6,92,40,9300,0,0
2294,48,10,34.1,82,54,54300,2,1
2295,46,13,9.6,430,145,27300,4,1
2296,21,74,6.1,100,49,14100,0,0
2297,40,53,35.4,613,108,76300,0,0
2298,34,70,8.1,413,116,22300,2,0
2299,22,26,6.8,497,121,26700,4,1
2300,19,55,34.0,190,56,57300,3,1
2301,34,81,16.0,196,74,26700,3,0
2302,39,55,6.3,109,24,12200,1,0
2303,36,8,6.1,74,18,11000,2,0
2304,33,59,2.4,70,34,5500,1,0
2305,64,75,2.2,68,35,3300,4,1
2306,46,90,3.4,489,67,19200,0,0
2307,60,10,7.7,148,14,15000,2,0
2308,20,2,43.0,605,174,80300,0,1
2309,56,43,4.2,123,38,9500,3,1
2310,32,10,6.1,86,40,13200,0,0
2311,41,81,53.5,635,196,97900,1,0
2312,29,66,3.6,587,64,22600,1,0
2313,20,57,26.4,84,51,44200,1,0
2314,58,28,7.4,551,79,26700,2,1
2315,30,31,24.1,86,49,40800,4,1
2316,35,91,2.9,149,19,12800,0,0
2317,45,43,55.4,493,168,94200,3,1
2318,27,70,25.4,419,101,51700,1,0
2319,37,91,9.0,531,105,26900,0,0
2320,59,39,5.0,83,27,10100,0,0
2321,53,60,28.3,166,91,47800,0,0
2322,40,67,4.4,92,46,6500,1,0
2323,50,85,4.3,98,18,10400,3,0
2324,18,86,30.5,686,174,62500,1,0
2325,45,57,19.5,149,79,32400,1,0
2326,58,90,4.2,104,44,11100,0,0
2327,40,44,5.4,303,147,18400,3,1
2328,61,78,19.1,116,42,34100,2,0
2329,22,34,9.6,470,126,28100,3,1
2330,38,21,3.0,143,26,8100,0,0
2331,27,67,16.8,139,42,30100,1,0
2332,31,84,21.4,185,39,37400,2,0
2333,34,91,4.6,69,17,10000,5,1
2334,54,24,4.8,118,39,12400,4,0
2335,38,14,49.6,755,158,95600,0,1
2336,31,83,6.3,377,114,19300,0,0
2337,43,8,27.1,136,80,42300,0,0
2338,56,93,5.9,149,20,13400,1,0
2339,67,81,9.0,377,101,22200,0,0
2340,67,39,19.4,84,87,30500,2,0
2341,68,30,3.3,74,35,8000,1,0
2342,30,25,4.2,365,112,17200,9,1
2343,28,12,9.2,551,132,28100,3,1
2344,32,80,44.5,758,150,90100,0,1
2345,41,28,3.3,465,51,13800,1,0
2346,51,93,6.8,147,39,11700,5,1
2347,21,69,3.0,133,29,8700,3,0
2348,60,67,3.5,144,43,10900,2,1
2349,30,27,3.3,86,37,9600,1,0
2350,60,18,24.8,191,63,45100,3,1
2351,20,66,6.5,140,11,12900,0,0
2352,69,24,6.2,64,19,14900,1,1
2353,18,95,7.7,336,58,19200,0,0
2354,53,72,51.5,524,84,92800,0,0
2355,40,28,5.3,401,124,18000,0,0
2356,59,18,2.5,52,26,6500,0,0
2357,25,54,5.7,87,47,11000,0,0
2358,40,30,2.8,137,26,6800,1,0
2359,47,46,34.2,171,33,59600,3,1
2360,58,33,55.6,534,151,94400,0,0
2361,63,12,4.7,131,42,12800,5,1
2362,67,29,7.3,376,128,20300,1,0
2363,20,88,30.1,158,83,49400,4,1
2364,36,63,27.4,156,41,46700,0,0
2365,68,52,9.1,432,125,27700,1,0
2366,48,86,7.8,78,14,18200,2,0
2367,47,69,5.7,94,21,11200,0,0
2368,63,31,6.1,594,75,23800,1,0
2369,21,23,4.6,122,45,8300,1,0
2370,36,94,2.4,93,12,5300,0,0
2371,25,3,32.0,115,32,49100,1,0
2372,58,55,28.2,128,99,46400,0,0
2373,62,69,2.1,68,34,7500,0,0
2374,61,57,2.4,84,36,5000,0,0
2375,38,37,38.2,436,194,70600,1,0
2376,60,93,33.0,119,54,54900,1,0
2377,46,70,7.8,80,40,14700,0,0
2378,26,21,9.9,425,143,25000,3,0
2379,48,58,5.7,444,106,21300,3,0
2380,21,11,6.3,500,126,25600,0,0
2381,33,71,52.8,532,109,94600,0,0
2382,33,48,4.3,72,26,9300,0,0
2383,44,64,29.8,188,93,50300,4,1
2384,65,21,4.4,331,140,17300,3,1
2385,35,9,46.1,671,153,87000,0,1
2386,37,23,7.6,70,26,12300,1,0
2387,49,15,9.9,371,133,28700,1,0
2388,64,91,7.1,84,37,11100,1,0
2389,55,4,18.9,121,45,32000,3,1
2390,44,58,4.4,581,131,21100,2,0
2391,26,75,4.9,435,85,17000,4,1
2392,55,13,5.0,107,12,12900,0,0
2393,48,70,7.3,123,28,13100,0,0
2394,47,70,28.3,403,133,57900,0,0
2395,29,77,22.2,190,42,39200,2,0
2396,65,76,28.8,102,53,44700,0,0
2397,47,76,3.3,102,44,7300,0,0
2398,60,46,19.1,126,44,32100,5,1
2399,50,47,7.3,132,17,13900,2,0
2400,63,69,3.3,87,46,8700,1,0
2401,60,95,5.4,136,33,11400,1,0
2402,67,9,31.7,121,73,53300,3,1
2403,28,15,23.8,162,32,39300,1,1
2404,62,95,30.1,106,44,47900,0,0
2405,42,51,6.7,94,20,13100,0,0
2406,20,23,30.0,136,50,47300,0,0
2407,57,13,57.6,749,192,104800,0,1
2408,63,69,46.0,758,104,89700,1,1
2409,42,70,49.5,527,114,90900,0,0
2410,66,76,4.1,78,47,7400,1,0
2411,19,76,7.1,429,123,22700,1,0
2412,59,38,9.4,545,143,32400,2,0
2413,49,24,7.3,57,12,12600,2,1
2414,39,42,22.0,196,94,38800,1,0
2415,38,83,49.0,724,92,91400,1,0
2416,56,12,4.6,540,138,23400,6,1
2417,24,45,7.0,465,54,23400,1,0
2418,27,41,5.2,86,12,8200,1,0
2419,55,80,7.8,149,23,17200,0,0
2420,27,34,3.7,553,105,21200,3,1
2421,32,22,31.2,177,48,53100,4,1
2422,44,66,4.9,67,31,9400,1,0
2423,48,71,3.7,142,23,10800,0,0
2424,21,55,5.5,68,44,12300,1,0
2425,43,19,9.3,334,127,23300,0,0
2426,40,34,31.4,170,45,51900,1,0
2427,41,27,3.9,571,101,21900,2,1
2428,58,35,7.6,57,47,12100,2,0
2429,50,86,5.7,362,77,16700,5,1
2430,27,25,3.3,114,37,4600,1,0
2431,29,17,48.1,731,183,92700,1,0
2432,42,42,5.8,143,41,10900,0,0
2433,47,35,7.5,113,46,14400,1,0
2434,63,57,5.0,390,88,16000,1,1
2435,18,3,2.6,92,38,9000,0,0
2436,30,15,15.8,88,71,31600,3,0
2437,29,17,4.4,135,15,13900,1,0
2438,42,51,5.1,115,25,11400,3,1
2439,46,32,28.5,109,83,48200,4,1
2440,37,25,5.8,72,16,12300,2,1
2441,24,3,17.2,185,80,33600,1,0
2442,31,38,2.7,142,47,4900,2,0
2443,19,23,24.1,124,94,44400,2,1
2444,49,41,4.3,132,17,8400,0,0
2445,24,82,17.9,199,62,29300,2,0
2446,65,88,4.0,300,62,11000,1,0
2447,50,24,49.4,776,161,96800,0,1
2448,65,25,7.7,593,125,27300,1,0
2449,58,2,7.0,123,37,13200,0,0
2450,29,17,20.0,188,40,35100,2,0
2451,37,32,5.2,574,112,26200,1,0
2452,23,84,3.7,371,55,16800,1,0
2453,32,79,7.5,52,19,16400,0,0
2454,45,28,6.1,106,17,12100,0,0
2455,41,66,28.5,149,51,49200,0,0
2456,49,47,23.9,158,37,40800,4,1
2457,22,26,2.0,72,13,7900,4,1
2458,38,50,7.5,66,17,11600,2,0
2459,53,89,5.3,98,39,13400,1,0
2460,37,54,9.9,347,76,29800,3,1
2461,56,13,3.6,102,47,8300,1,0
2462,41,14,8.7,327,87,22500,2,0
2463,37,53,5.7,375,119,17100,3,0
2464,52,85,5.1,85,49,10300,1,0
2465,35,44,40.8,618,84,77100,2,1
2466,39,40,3.6,58,37,6700,2,0
2467,32,28,21.1,165,31,37700,4,1
2468,64,89,7.8,141,10,15300,1,0
2469,68,88,7.2,144,24,15400,0,0
2470,69,94,7.8,93,24,16900,1,0
2471,28,55,4.6,496,68,19000,0,0
2472,28,59,3.9,457,92,21100,1,0
2473,35,93,6.7,94,19,10700,2,0
2474,28,94,3.2,149,43,5800,0,0
2475,39,48,38.3,606,128,73000,0,0
2476,36,88,6.8,147,15,12600,2,0
2477,39,52,27.6,92,33,43900,2,0
2478,27,34,31.8,172,35,55600,5,1
2479,53,71,5.3,493,67,18800,2,0
2480,28,45,4.1,85,44,5400,0,0
2481,25,79,7.2,145,33,16000,2,0
2482,27,21,5.1,57,35,13300,2,0
2483,36,45,5.6,416,53,16600,2,0
2484,58,68,6.1,394,128,20100,1,0
2485,27,59,8.0,527,136,26900,4,0
2486,53,36,28.6,158,100,43600,1,0
2487,26,25,3.1,142,12,9600,4,0
2488,63,32,59.0,458,105,101900,1,0
2489,36,93,7.1,54,12,11700,2,0
2490,62,50,4.6,105,29,10200,0,0
2491,42,73,2.5,140,33,3600,0,0
2492,51,79,32.7,80,46,50900,4,1
2493,43,66,6.1,429,94,21400,4,1
2494,60,45,47.3,403,186,81000,0,0
2495,32,50,18.4,97,60,29300,3,0
2496,30,32,3.0,88,13,7900,0,0
2497,53,90,36.0,424,132,69700,2,1
2498,21,23,6.5,91,13,15100,2,1
2499,64,18,6.9,75,21,14900,1,1
2500,37,52,4.6,143,46,11800,1,0
2501,37,23,49.7,699,80,92300,0,0
2502,24,57,28.9,125,66,44800,0,0
2503,32,86,7.8,395,135,22600,5,1
2504,39,5,18.1,115,77,28200,4,1
2505,20,24,31.4,146,51,50100,4,1
2506,30,28,5.2,541,78,21600,1,0
2507,64,45,7.0,55,27,12200,0,0
2508,45,65,6.4,131,30,13100,1,0
2509,59,86,56.3,434,122,97400,0,0
2510,67,17,4.4,466,136,20600,1,1
2511,21,90,21.3,102,96,33500,4,1
2512,45,53,9.6,580,106,26900,2,0
2513,19,94,3.9,308,108,14900,1,0
2514,22,82,7.5,387,86,18200,2,0
2515,66,45,18.6,131,58,30000,5,1
2516,28,54,3.2,389,102,12900,4,1
2517,27,39,4.1,102,34,9200,2,0
2518,36,75,23.0,136,61,38100,0,0
2519,31,21,56.8,483,174,99400,2,1
2520,21,94,40.7,609,160,79500,1,0
2521,41,51,3.9,121,45,8700,0,0
2522,40,33,5.3,74,29,11100,3,1
2523,27,40,2.5,129,26,8700,1,0
2524,40,75,2.8,88,23,8600,2,0
2525,40,4,7.5,109,34,9300,0,0
2526,34,77,6.7,148,37,12200,2,0
2527,43,69,34.2,155,94,58100,4,1
2528,68,90,2.0,123,23,8700,1,0
2529,21,94,9.4,354,75,20400,0,0
2530,26,36,7.0,50,25,11300,1,0
2531,42,49,45.5,453,86,79900,1,1
2532,52,45,7.8,116,21,13900,0,0
2533,53,19,58.5,601,123,105300,0,1
2534,54,56,9.3,482,138,28800,0,0
2535,50,47,25.1,650,192,57700,0,0
2536,21,14,25.9,87,75,45200,0,0
2537,59,48,7.7,131,43,18000,0,0
2538,51,30,5.1,312,111,18200,3,1
2539,61,58,6.5,129,18,14700,1,0
2540,54,45,27.2,190,42,48000,4,1
2541,22,14,27.2,81,83,43300,2,0
2542,26,78,5.4,50,37,8000,0,0
2543,69,89,4.1,577,59,20400,3,0
2544,56,63,15.3,164,100,29200,3,1
2545,44,49,19.5,148,54,33200,1,0
2546,37,45,8.7,542,88,26900,3,0
2547,31,50,27.5,660,151,58400,0,0
2548,36,30,2.2,140,13,5700,1,0
2549,53,75,4.1,136,16,8100,2,0
2550,40,6,6.0,109,33,10700,0,0
2551,38,43,34.0,772,171,69600,0,0
2552,29,91,29.4,100,68,46800,1,0
2553,40,71,8.5,444,102,28000,0,0
2554,51,45,4.3,99,24,9000,1,0
2555,21,57,53.1,468,86,95400,1,0
2556,20,49,4.1,101,36,9400,3,0
2557,50,25,6.1,476,133,21500,4,1
2558,20,32,7.7,77,39,14000,1,0
2559,22,67,51.1,789,144,101100,0,0
2560,50,84,30.9,110,41,52300,1,0
2561,62,76,10.0,414,69,25000,2,0
2562,68,45,23.1,86,36,38000,2,0
2563,42,88,2.4,60,26,8100,2,1
2564,68,45,28.0,150,95,47700,1,0
2565,49,56,4.3,76,44,7800,1,0
2566,32,55,9.2,563,126,26700,0,0
2567,33,80,34.4,110,75,53500,1,0
2568,60,85,5.0,67,41,6300,3,0
2569,46,90,34.7,135,82,53100,2,0
2570,39,41,23.8,182,74,40700,1,0
2571,53,48,6.9,65,39,11500,0,0
2572,37,9,31.9,168,67,55600,1,1
2573,48,93,8.6,354,57,22700,4,0
2574,21,12,25.8,126,35,45200,0,0
2575,61,14,59.7,583,150,106700,0,0
2576,32,9,7.5,595,67,28700,3,0
2577,68,36,4.4,325,134,19100,3,1
2578,55,89,2.9,133,43,8300,0,0
2579,42,75,23.2,102,82,36800,3,0
2580,38,2,4.7,144,15,9800,0,0
2581,54,41,6.5,127,16,13500,0,0
2582,32,78,7.0,93,10,18800,1,0
2583,53,73,22.5,187,54,39200,3,1
2584,50,45,27.7,117,40,43000,0,0
2585,23,22,20.1,126,81,35100,2,0
2586,30,26,18.3,176,47,34100,2,1
2587,23,76,44.8,664,94,84100,0,0
2588,69,44,27.7,81,68,45500,0,0
2589,45,30,46.7,658,136,85300,1,0
2590,38,56,25.6,743,109,57900,1,0
2591,62,8,9.6,497,120,31000,0,0
2592,64,37,51.5,622,141,93600,1,1
2593,30,51,57.1,505,118,97200,0,0
2594,50,10,10.0,400,112,22900,3,1
2595,40,43,4.1,402,115,14500,1,0
2596,30,56,5.7,111,41,14100,1,0
2597,29,70,2.9,97,32,6600,1,0
2598,24,4,5.8,57,34,15200,1,0
2599,49,75,7.6,104,26,16600,0,0
2600,62,95,26.7,198,85,49500,7,1
2601,31,41,17.1,84,78,22700,0,0
2602,47,66,7.9,358,66,22800,5,1
2603,47,6,7.6,77,48,16200,0,0
2604,63,63,9.0,337,145,23800,4,0
2605,37,20,33.9,109,86,54500,1,1
2606,45,65,2.6,106,37,5000,1,0
2607,29,20,9.3,437,96,23300,2,0
2608,56,89,4.3,100,23,9900,0,0
2609,49,93,19.1,195,75,34500,1,0
2610,45,81,4.4,87,22,8900,3,0
2611,58,73,3.6,398,147,17200,3,0
2612,68,62,3.7,73,40,7500,1,0
2613,31,15,5.4,145,43,11500,2,1
2614,56,24,3.1,331,118,10500,1,0
2615,43,3,18.2,170,53,35000,4,1
2616,24,83,4.2,489,100,22600,0,0
2617,38,22,6.2,106,48,12900,3,0
2618,62,62,8.7,355,116,26700,2,1
2619,62,87,5.2,61,41,10000,2,0
2620,65,42,56.3,427,98,95700,0,0
2621,27,30,29.1,475,193,56900,0,0
2622,62,73,9.4,480,90,26600,2,0
2623,20,91,6.9,145,21,15100,1,0
2624,42,11,4.0,468,87,20300,2,1
2625,45,1,37.7,679,147,75600,1,1
2626,38,90,5.3,530,102,21800,2,0
2627,50,70,5.1,469,85,20700,3,0
2628,24,38,7.1,105,22,12800,3,1
2629,46,72,3.3,108,16,4800,2,0
2630,27,57,5.3,339,131,16900,4,0
2631,42,7,18.7,172,63,33800,1,0
2632,23,47,27.4,196,91,47100,3,0
2633,67,47,5.3,91,19,12800,2,0
2634,26,74,7.1,78,39,12200,2,0
2635,62,11,53.0,663,159,99800,0,1
2636,33,4,33.4,98,35,53100,1,0
2637,42,47,40.3,586,119,76800,0,1
2638,28,49,3.7,106,28,11100,0,0
2639,21,28,28.4,102,75,44000,4,1
2640,44,89,4.3,575,107,20300,1,0
2641,64,34,4.4,356,78,18800,0,0
2642,50,86,8.7,542,89,29600,1,0
2643,46,72,8.2,516,100,27700,2,1
2644,55,77,4.0,537,123,19400,1,0
2645,63,45,2.8,77,50,2000,0,0
2646,62,60,7.6,76,24,11600,2,0
2647,47,13,7.6,53,32,10000,1,0
2648,18,38,7.5,72,45,14800,1,0
2649,56,20,8.4,426,87,22600,2,1
2650,23,50,22.4,125,82,33700,7,1
2651,49,92,7.9,330,94,22500,3,0
2652,49,47,17.2,193,74,29900,1,0
2653,27,59,25.7,180,82,44500,2,0
2654,58,66,3.9,115,39,10000,2,0
2655,37,37,48.2,456,159,86800,1,0
2656,26,48,3.6,502,74,21900,0,0
2657,55,40,3.9,599,51,20100,2,0
2658,33,42,29.8,712,154,61200,0,0
2659,31,86,15.6,109,39,26900,4,0
2660,23,74,28.5,145,92,45400,4,1
2661,34,87,35.0,159,89,55600,2,1
2662,37,4,7.3,71,19,11500,1,0
2663,60,59,23.7,131,54,42000,0,0
2664,25,78,9.1,589,106,31100,6,1
2665,41,90,24.5,90,49,38100,2,0
2666,39,50,4.8,102,37,12600,0,0
2667,42,50,3.7,491,123,22300,1,0
2668,58,15,5.2,117,36,12600,0,0
2669,31,12,6.1,122,45,13000,0,1
2670,55,80,20.7,115,32,35600,1,0
2671,27,57,3.1,456,82,16500,2,0
2672,68,81,2.0,93,27,4300,4,1
2673,36,33,9.8,545,132,29500,4,1
2674,50,82,20.3,188,76,35300,2,0
2675,29,65,9.2,434,81,25200,3,1
2676,26,78,4.3,133,14,11400,2,0
2677,44,55,36.3,461,178,69500,1,0
2678,31,79,9.0,478,107,25200,2,0
2679,54,77,2.9,122,23,10300,3,0
2680,60,23,6.7,431,64,19300,1,0
2681,21,14,22.7,163,43,37800,3,1
2682,61,71,9.8,524,90,29100,3,1
2683,48,85,7.3,539,140,25000,3,0
2684,31,4,50.2,785,189,99000,0,1
2685,24,11,28.0,433,89,49900,2,0
2686,42,76,5.6,550,61,27300,1,0
2687,40,87,5.8,341,136,16600,2,0
2688,67,72,2.1,79,12,6600,0,0
2689,43,88,8.5,353,111,25200,0,0
2690,41,22,9.6,503,56,24800,0,0
2691,52,40,52.7,654,170,97300,1,0
2692,31,66,8.0,319,105,22600,0,0
2693,48,60,5.3,434,76,17000,3,1
2694,49,10,5.2,477,130,19300,1,0
2695,31,55,3.5,335,58,14900,0,0
2696,31,36,17.8,157,48,28800,1,0
2697,46,26,31.1,706,141,65700,0,0
2698,56,57,26.4,171,63,43500,0,0
2699,39,82,3.7,116,46,9100,0,0
2700,55,67,4.9,92,18,7900,0,0
2701,35,62,15.3,120,53,22200,0,0
2702,65,81,31.1,120,93,48800,4,1
2703,28,37,15.0,178,99,28200,6,1
2704,55,12,6.2,86,34,11800,2,0
2705,30,57,17.8,188,95,32700,4,0
2706,69,15,32.9,619,177,64400,0,0
2707,55,83,3.9,385,150,12800,1,0
2708,27,65,5.1,496,106,21300,2,0
2709,44,90,32.3,154,60,52600,1,0
2710,28,20,49.0,493,166,87800,4,1
2711,65,55,3.8,144,42,7100,1,0
2712,51,9,9.2,413,149,25600,0,1
2713,37,93,3.9,520,66,17600,4,1
2714,31,45,21.1,172,34,40400,2,0
2715,56,83,22.5,159,48,35000,4,1
2716,22,58,2.6,140,21,9600,0,0
2717,33,36,2.8,121,12,5000,0,0
2718,49,41,3.1,100,42,7400,0,0
2719,29,67,7.0,64,42,12500,3,0
2720,58,87,17.3,185,73,32700,1,0
2721,59,31,7.5,132,15,16400,1,0
2722,46,67,45.5,664,183,87000,0,0
2723,65,51,4.0,106,23,6900,1,0
2724,26,79,3.7,517,113,19800,3,0
2725,20,34,34.3,102,34,54200,2,0
2726,57,19,7.0,133,47,13000,2,0
2727,38,14,46.8,588,122,85900,0,0
2728,58,36,34.1,103,68,57100,1,1
2729,31,4,3.6,51,23,7100,1,0
2730,35,8,36.7,404,140,65000,0,0
2731,44,42,3.2,128,23,10800,0,0
2732,53,63,28.1,193,98,51800,2,0
2733,49,84,3.4,341,141,18200,1,0
2734,39,7,9.7,471,120,27600,3,1
2735,20,16,4.0,493,143,19700,0,0
2736,55,63,7.3,520,140,26200,2,0
2737,65,67,5.8,539,95,22800,0,0
2738,62,15,6.0,146,39,9200,3,1
2739,57,85,16.9,122,59,31300,0,0
2740,62,70,18.7,185,94,31400,1,0
2741,57,87,2.0,106,18,3500,4,1
2742,52,91,21.2,145,66,35400,1,0
2743,55,43,7.1,490,107,26400,1,0
2744,25,24,29.0,130,61,47000,1,0
2745,57,23,28.1,182,58,49500,3,1
2746,45,88,28.5,164,39,48500,1,0
2747,62,68,19.8,155,32,35800,1,0
2748,28,47,9.2,386,102,22800,3,1
2749,51,35,41.7,422,182,72000,1,1
2750,32,27,5.7,78,36,8800,1,0
2751,59,91,3.1,69,41,10600,1,0
2752,26,51,5.2,63,35,7300,3,0
2753,59,40,27.1,428,140,56000,2,0
2754,40,87,26.8,772,143,60800,0,0
2755,66,20,7.8,108,38,12500,0,0
2756,35,30,6.3,305,128,17000,0,0
2757,20,42,31.6,121,91,53500,3,0
2758,31,93,27.3,730,129,59900,0,0
2759,44,20,26.4,136,44,42100,3,1
2760,40,34,27.3,647,126,60500,0,0
2761,45,25,17.8,198,82,31500,1,1
2762,62,76,3.2,108,11,6600,2,0
2763,48,89,8.7,329,124,24700,2,0
2764,24,29,6.3,78,34,13400,3,0
2765,35,18,3.6,455,117,18400,2,1
2766,19,28,32.7,136,48,51900,1,0
2767,41,70,3.8,80,10,6800,2,0
2768,67,6,23.3,115,36,43300,0,0
2769,69,77,30.9,596,109,59900,2,1
2770,31,95,5.8,79,42,7000,2,0
2771,40,69,3.1,89,28,7300,0,0
2772,69,55,58.8,459,138,100100,0,0
2773,38,66,2.9,117,45,9700,0,0
2774,40,81,3.8,115,23,7800,0,0
2775,38,50,16.6,151,32,30200,0,0
2776,21,89,3.1,569,81,19500,1,0
2777,40,36,46.7,544,149,84100,0,0
2778,37,73,5.3,144,32,12500,1,0
2779,24,87,5.9,83,18,9700,0,0
2780,41,50,41.1,781,181,87100,1,0
2781,37,90,16.1,108,77,29700,3,1
2782,69,10,48.9,421,162,86200,1,0
2783,46,93,27.8,155,66,47800,3,0
2784,42,93,5.5,90,25,9800,2,0
2785,60,57,28.9,493,158,57700,0,0
2786,26,8,3.3,83,29,8300,0,0
2787,34,30,5.5,130,44,14300,3,0
2788,40,30,28.4,136,76,47900,6,1
2789,34,39,5.0,58,27,10400,1,0
2790,30,60,4.5,105,12,13200,2,1
2791,35,12,7.2,123,29,15000,1,1
2792,29,48,7.7,96,22,12200,2,0
2793,66,95,20.4,122,68,35000,0,0
2794,37,17,4.3,394,115,17800,3,1
2795,28,41,34.7,144,38,58000,1,0
2796,36,68,2.5,77,15,2100,0,0
2797,41,66,15.8,175,43,31400,3,0
2798,53,26,7.1,343,79,17600,2,0
2799,28,37,6.0,72,35,13900,0,0
2800,64,40,24.3,183,91,43400,1,0
2801,18,88,43.3,588,87,78900,0,0
2802,31,24,4.7,577,86,21200,2,1
2803,48,84,19.8,189,100,34600,6,1
2804,40,50,5.6,94,33,11500,1,0
2805,56,33,7.1,80,23,10700,2,0
2806,67,50,2.5,104,33,5900,1,0
2807,68,90,3.9,103,10,10200,1,0
2808,41,79,21.3,133,44,35900,2,0
2809,64,58,19.9,104,47,32700,0,0
2810,67,26,6.1,73,16,12700,0,1
2811,46,75,18.8,178,87,31600,3,0
2812,53,35,27.4,154,53,43200,0,0
2813,49,89,7.2,566,80,25200,1,0
2814,34,41,31.7,539,175,63300,0,0
2815,60,61,34.2,549,114,64700,0,0
2816,19,81,27.7,128,91,45700,3,1
2817,56,41,45.1,610,111,84700,0,0
2818,33,55,3.9,412,70,18000,1,0
2819,46,39,3.7,92,39,9800,2,0
2820,44,69,3.9,54,15,6600,0,0
2821,66,42,7.1,404,64,24200,1,0
2822,26,25,4.0,483,95,19700,4,1
2823,69,10,6.7,451,103,21800,1,1
2824,47,9,24.2,154,51,43200,2,0
2825,23,11,31.1,146,50,50000,1,0
2826,61,70,9.4,419,126,23500,2,0
2827,40,9,7.4,446,145,24500,4,1
2828,48,86,5.9,118,49,9000,1,0
2829,36,58,16.8,172,78,29100,2,0
2830,27,53,4.1,82,10,8500,0,0
2831,22,46,18.7,128,85,33100,3,1
2832,65,66,15.5,145,74,29300,4,1
2833,55,8,3.1,150,43,9700,0,0
2834,46,51,7.4,569,85,26900,5,1
2835,18,3,33.9,187,86,55000,2,0
2836,46,81,57.4,479,88,99800,0,0
2837,27,58,4.7,94,20,8800,0,0
2838,38,55,5.9,74,14,10300,1,0
2839,32,50,6.1,95,23,10700,1,0
2840,64,65,51.8,447,107,92900,2,1
2841,30,76,20.4,164,99,38400,3,0
2842,40,30,3.7,489,75,14200,0,0
2843,39,65,5.1,81,36,9300,3,0
2844,62,32,3.6,314,97,12000,1,0
2845,27,92,7.5,86,33,13500,1,0
2846,55,14,30.7,448,90,60800,3,0
2847,59,82,24.3,138,33,40300,2,1
2848,31,50,58.8,704,125,109100,0,0
